latitude,longitude,altitude,geometry,Dates,Category,Descript,DayOfWeek,PdDistrict,Resolution,Address,X,Y
37.8044627608844,-122.422181002582,,Point,2006-06-18 10:00:00,NON-CRIMINAL,"DEATH REPORT, CAUSE UNKNOWN",Sunday,CENTRAL,NONE,900 Block of BAY ST,-122.422181002582,37.8044627608844
37.775420706711,-122.40340479147899,,Point,2006-03-09 18:49:00,DRUG/NARCOTIC,POSSESSION OF COCAINE,Thursday,SOUTHERN,"ARREST, BOOKED",800 Block of BRYANT ST,-122.40340479147899,37.775420706711
37.7696756290578,-122.44910101170099,,Point,2007-10-20 20:35:00,OTHER OFFENSES,RESISTING ARREST,Saturday,PARK,"ARREST, BOOKED",1600 Block of HAIGHT ST,-122.44910101170099,37.7696756290578
37.7807270353492,-122.41950798176701,,Point,2006-04-03 21:00:00,ASSAULT,BATTERY,Monday,NORTHERN,NONE,100 Block of REDWOOD ST,-122.41950798176701,37.7807270353492
37.7834963710489,-122.430610535316,,Point,2012-06-29 16:30:00,SECONDARY CODES,DOMESTIC VIOLENCE,Friday,NORTHERN,NONE,1500 Block of OFARRELL ST,-122.430610535316,37.7834963710489
37.769244449370106,-122.408011336069,,Point,2004-06-24 07:43:00,OTHER OFFENSES,OBSTRUCTIONS ON STREETS/SIDEWALKS,Thursday,SOUTHERN,"ARREST, CITED",DIVISION ST / BRANNAN ST,-122.408011336069,37.769244449370106
37.7675315414279,-122.428693725184,,Point,2014-03-18 11:17:00,LARCENY/THEFT,PETTY THEFT FROM A BUILDING,Tuesday,MISSION,NONE,2000 Block of MARKET ST,-122.428693725184,37.7675315414279
37.7121502932531,-122.41714480239901,,Point,2003-10-18 13:40:00,OTHER OFFENSES,RECKLESS DRIVING,Saturday,INGLESIDE,"ARREST, BOOKED",1800 Block of SUNNYDALE AV,-122.41714480239901,37.7121502932531
37.7401865659511,-122.47662566139,,Point,2008-05-28 01:15:00,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Wednesday,TARAVAL,NONE,2500 Block of 20TH AV,-122.47662566139,37.7401865659511
37.7362897860778,-122.391648748966,,Point,2014-08-09 13:27:00,DRUG/NARCOTIC,POSSESSION OF NARCOTICS PARAPHERNALIA,Saturday,BAYVIEW,"ARREST, CITED",NEWCOMB AV / NEWHALL ST,-122.391648748966,37.7362897860778
37.7629847744546,-122.42786496698,,Point,2003-05-16 16:00:00,SUSPICIOUS OCC,SUSPICIOUS OCCURRENCE,Friday,MISSION,PROSECUTED BY OUTSIDE AGENCY,3600 Block of 17TH ST,-122.42786496698,37.7629847744546
37.761767718295395,-122.435012093789,,Point,2013-11-29 04:06:00,NON-CRIMINAL,"AIDED CASE, MENTAL DISTURBED",Friday,MISSION,PSYCHOPATHIC CASE,400 Block of CASTRO ST,-122.435012093789,37.761767718295395
37.718466468097795,-122.43732444349199,,Point,2007-06-01 08:00:00,SUSPICIOUS OCC,SUSPICIOUS OCCURRENCE,Friday,INGLESIDE,NONE,600 Block of PARIS ST,-122.43732444349199,37.718466468097795
37.7810130602185,-122.413434938269,,Point,2013-08-19 13:25:00,ASSAULT,BATTERY,Monday,TENDERLOIN,NONE,0 Block of MCALLISTER ST,-122.413434938269,37.7810130602185
37.755813119748105,-122.469028730976,,Point,2009-05-13 12:00:00,OTHER OFFENSES,HARASSING PHONE CALLS,Wednesday,TARAVAL,NONE,1700 Block of 12TH AV,-122.469028730976,37.755813119748105
37.7809039696758,-122.411979487494,,Point,2008-10-01 18:25:00,DRUG/NARCOTIC,SALE OF MARIJUANA,Wednesday,SOUTHERN,"ARREST, BOOKED",MCALLISTER ST / JONES ST,-122.411979487494,37.7809039696758
37.7535033970532,-122.424137406938,,Point,2011-08-11 21:00:00,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Thursday,MISSION,NONE,FAIROAKS ST / 23RD ST,-122.424137406938,37.7535033970532
37.799424598912395,-122.439337465056,,Point,2008-03-19 20:05:00,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Wednesday,NORTHERN,NONE,PIERCE ST / LOMBARD ST,-122.439337465056,37.799424598912395
37.7977588402975,-122.40640996531799,,Point,2008-11-16 17:48:00,LARCENY/THEFT,GRAND THEFT FROM PERSON,Sunday,CENTRAL,NONE,200 Block of COLUMBUS AV,-122.40640996531799,37.7977588402975
37.7727905081944,-122.44749769975901,,Point,2014-06-27 13:00:00,VEHICLE THEFT,STOLEN AUTOMOBILE,Friday,PARK,NONE,FELL ST / ASHBURY ST,-122.44749769975901,37.7727905081944
37.7773188817996,-122.449571799181,,Point,2008-06-13 10:00:00,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Friday,RICHMOND,NONE,GOLDEN GATE AV / ROSELYN TR,-122.449571799181,37.7773188817996
37.7401865659511,-122.47662566139,,Point,2013-08-22 08:45:00,OTHER OFFENSES,MISCELLANEOUS INVESTIGATION,Thursday,TARAVAL,NONE,2500 Block of 20TH AV,-122.47662566139,37.7401865659511
37.7715167486479,-122.443038939327,,Point,2012-02-09 19:38:00,ROBBERY,"ROBBERY ON THE STREET, STRONGARM",Thursday,PARK,NONE,1300 Block of PAGE ST,-122.443038939327,37.7715167486479
37.7884486019705,-122.407612885387,,Point,2012-12-12 16:55:00,ROBBERY,"ROBBERY, BODILY FORCE",Wednesday,CENTRAL,NONE,300 Block of POST ST,-122.407612885387,37.7884486019705
37.7850226622786,-122.41198764359501,,Point,2003-10-13 16:30:00,ASSAULT,THREATS AGAINST LIFE,Monday,TENDERLOIN,NONE,300 Block of ELLIS ST,-122.41198764359501,37.7850226622786
37.7377808451276,-122.415213479177,,Point,2009-03-22 18:00:00,VEHICLE THEFT,STOLEN AUTOMOBILE,Sunday,INGLESIDE,NONE,400 Block of ANDERSON ST,-122.415213479177,37.7377808451276
37.7514199300011,-122.418434028318,,Point,2009-11-09 19:44:00,DRUG/NARCOTIC,POSSESSION OF COCAINE FOR SALES,Monday,MISSION,"ARREST, BOOKED",2800 Block of MISSION ST,-122.418434028318,37.7514199300011
37.7745145380854,-122.452839772389,,Point,2012-01-27 13:00:00,MISSING PERSON,FOUND PERSON,Friday,PARK,LOCATED,0 Block of SHRADER ST,-122.452839772389,37.7745145380854
37.7652491154383,-122.416389710283,,Point,2009-05-14 07:52:00,PROSTITUTION,SOLICITS FOR ACT OF PROSTITUTION,Thursday,MISSION,"ARREST, CITED",16TH ST / SHOTWELL ST,-122.416389710283,37.7652491154383
37.7825851968467,-122.415694922134,,Point,2008-11-10 06:55:00,OTHER OFFENSES,VIOLATION OF MUNICIPAL POLICE CODE,Monday,TENDERLOIN,"ARREST, BOOKED",HYDE ST / TURK ST,-122.415694922134,37.7825851968467
37.7316566613859,-122.44547150018101,,Point,2012-03-20 14:27:00,OTHER OFFENSES,"DRIVERS LICENSE, SUSPENDED OR REVOKED",Tuesday,INGLESIDE,"ARREST, CITED",400 Block of MONTEREY BL,-122.44547150018101,37.7316566613859
37.7837069301545,-122.408595110869,,Point,2015-02-03 18:50:00,ROBBERY,"ROBBERY, BODILY FORCE",Tuesday,SOUTHERN,NONE,900 Block of MARKET ST,-122.408595110869,37.7837069301545
37.7588590136778,-122.394159620305,,Point,2013-12-09 09:00:00,OTHER OFFENSES,MISCELLANEOUS INVESTIGATION,Monday,BAYVIEW,NONE,500 Block of MISSISSIPPI ST,-122.394159620305,37.7588590136778
37.7123393549078,-122.46083295785601,,Point,2003-02-20 00:01:00,SEX OFFENSES FORCIBLE,SEXUAL BATTERY,Thursday,TARAVAL,UNFOUNDED,200 Block of SADOWA ST,-122.46083295785601,37.7123393549078
37.724896575693606,-122.404124654461,,Point,2005-10-03 20:00:00,OTHER OFFENSES,PROBATION VIOLATION,Monday,BAYVIEW,"ARREST, BOOKED",200 Block of WOOLSEY ST,-122.404124654461,37.724896575693606
37.7451927355969,-122.45262934380699,,Point,2012-05-30 00:01:00,OTHER OFFENSES,CONSPIRACY,Wednesday,INGLESIDE,"ARREST, BOOKED",600 Block of PORTOLA DR,-122.45262934380699,37.7451927355969
37.7503812247625,-122.408969077976,,Point,2012-04-16 09:55:00,SECONDARY CODES,DOMESTIC VIOLENCE,Monday,MISSION,"ARREST, BOOKED",2700 Block of BRYANT ST,-122.408969077976,37.7503812247625
37.7230787059359,-122.452330120871,,Point,2010-02-10 16:00:00,NON-CRIMINAL,LOST PROPERTY,Wednesday,INGLESIDE,NONE,GENEVA AV / OCEAN AV,-122.452330120871,37.7230787059359
37.7850629421661,-122.40652098714399,,Point,2015-02-04 10:48:00,LARCENY/THEFT,GRAND THEFT SHOPLIFTING,Wednesday,SOUTHERN,NONE,800 Block of MARKET ST,-122.40652098714399,37.7850629421661
37.775420706711,-122.40340479147899,,Point,2004-06-10 15:30:00,ASSAULT,BATTERY,Thursday,SOUTHERN,NONE,800 Block of BRYANT ST,-122.40340479147899,37.775420706711
37.775420706711,-122.40340479147899,,Point,2012-10-16 17:45:00,LARCENY/THEFT,ATTEMPTED THEFT FROM LOCKED VEHICLE,Tuesday,SOUTHERN,NONE,800 Block of BRYANT ST,-122.40340479147899,37.775420706711
37.76257840427029,-122.421663206721,,Point,2007-06-03 01:10:00,OTHER OFFENSES,OPERATING TAXI WITHOUT A PERMIT,Sunday,MISSION,"ARREST, CITED",VALENCIA ST / SYCAMORE ST,-122.421663206721,37.76257840427029
37.7855804361702,-122.41285712652399,,Point,2008-10-04 23:30:00,DRUG/NARCOTIC,POSSESSION OF NARCOTICS PARAPHERNALIA,Saturday,TENDERLOIN,"ARREST, BOOKED",400 Block of JONES ST,-122.41285712652399,37.7855804361702
37.783310406701496,-122.38837987391899,,Point,2012-10-19 11:00:00,NON-CRIMINAL,LOST PROPERTY,Friday,SOUTHERN,NONE,0 Block of THE EMBARCADEROSOUTH ST,-122.38837987391899,37.783310406701496
37.786409403361795,-122.408040474858,,Point,2006-11-03 11:15:00,LARCENY/THEFT,"LOST PROPERTY, PETTY THEFT",Friday,TENDERLOIN,NONE,OFARRELL ST / POWELL ST,-122.408040474858,37.786409403361795
37.736190767443105,-122.37890273653099,,Point,2006-01-01 19:45:00,WEAPON LAWS,CARRYING OF CONCEALED WEAPON BY CONVICTED FELON,Sunday,BAYVIEW,NONE,0 Block of WILLS ST,-122.37890273653099,37.736190767443105
37.78047774805079,-122.41251534135598,,Point,2007-11-13 15:35:00,DRUG/NARCOTIC,SALE OF BASE/ROCK COCAINE,Tuesday,SOUTHERN,"ARREST, BOOKED",7TH ST / MARKET ST,-122.41251534135598,37.78047774805079
37.7832145190013,-122.410768766343,,Point,2012-12-14 01:15:00,WARRANTS,ENROUTE TO OUTSIDE JURISDICTION,Friday,TENDERLOIN,"ARREST, BOOKED",TURK ST / TAYLOR ST,-122.410768766343,37.7832145190013
37.7825386747303,-122.412386379783,,Point,2013-04-06 14:00:00,SECONDARY CODES,DOMESTIC VIOLENCE,Saturday,TENDERLOIN,NONE,100 Block of JONES ST,-122.412386379783,37.7825386747303
37.7765080370233,-122.414457764634,,Point,2011-02-09 21:22:00,SUSPICIOUS OCC,SUSPICIOUS OCCURRENCE,Wednesday,SOUTHERN,NONE,1200 Block of MISSION ST,-122.414457764634,37.7765080370233
37.7552963519407,-122.40745476219601,,Point,2005-11-05 10:00:00,WARRANTS,ENROUTE TO OUTSIDE JURISDICTION,Saturday,MISSION,"ARREST, BOOKED",1000 Block of HAMPSHIRE ST,-122.40745476219601,37.7552963519407
37.7835634796332,-122.41506687647,,Point,2008-11-10 07:21:00,DISORDERLY CONDUCT,COMMITTING PUBLIC NUISANCE,Monday,TENDERLOIN,NONE,400 Block of EDDY ST,-122.41506687647,37.7835634796332
37.7835524987225,-122.417505259921,,Point,2012-12-24 18:00:00,VEHICLE THEFT,"AUTO, GRAND THEFT OF",Monday,NORTHERN,"ARREST, BOOKED",600 Block of LARKIN ST,-122.417505259921,37.7835524987225
37.7966652983014,-122.395329662983,,Point,2010-12-18 23:35:00,OTHER OFFENSES,TRAFFIC VIOLATION,Saturday,CENTRAL,"ARREST, CITED",THE EMBARCADERONORTH ST / WASHINGTON ST,-122.395329662983,37.7966652983014
37.7850226622786,-122.41198764359501,,Point,2008-05-17 16:20:00,ASSAULT,AGGRAVATED ASSAULT WITH BODILY FORCE,Saturday,TENDERLOIN,"ARREST, BOOKED",300 Block of ELLIS ST,-122.41198764359501,37.7850226622786
37.7121502932531,-122.41714480239901,,Point,2009-11-10 14:54:00,OTHER OFFENSES,TRAFFIC VIOLATION,Tuesday,INGLESIDE,"ARREST, BOOKED",1700 Block of SUNNYDALE AV,-122.41714480239901,37.7121502932531
37.7564864109309,-122.406539115148,,Point,2014-11-11 03:30:00,NON-CRIMINAL,TARASOFF REPORT,Tuesday,MISSION,NONE,1000 Block of POTRERO AV,-122.406539115148,37.7564864109309
37.7709621095346,-122.40283731467899,,Point,2012-03-09 16:00:00,BURGLARY,"BURGLARY, UNLAWFUL ENTRY",Friday,SOUTHERN,NONE,600 Block of TOWNSEND ST,-122.40283731467899,37.7709621095346
37.7440381549474,-122.420896598743,,Point,2005-07-01 11:07:00,OTHER OFFENSES,TRAFFIC VIOLATION,Friday,INGLESIDE,"ARREST, CITED",MISSION ST / 29TH ST,-122.420896598743,37.7440381549474
37.7909372946,-122.402189632612,,Point,2006-07-13 14:25:00,FORGERY/COUNTERFEITING,"CHECKS, FORGERY (FELONY)",Thursday,CENTRAL,"ARREST, BOOKED",200 Block of BUSH ST,-122.402189632612,37.7909372946
37.78284302332129,-122.413237516676,,Point,2008-09-16 13:08:00,DRUG/NARCOTIC,POSSESSION OF BASE/ROCK COCAINE,Tuesday,TENDERLOIN,"ARREST, BOOKED",200 Block of TURK ST,-122.413237516676,37.78284302332129
37.78047774805079,-122.41251534135598,,Point,2014-05-04 15:45:00,ASSAULT,BATTERY,Sunday,SOUTHERN,NONE,7TH ST / MARKET ST,-122.41251534135598,37.78047774805079
37.769249045094,-122.426498379985,,Point,2012-12-10 09:20:00,WARRANTS,WARRANT ARREST,Monday,MISSION,"ARREST, BOOKED",1900 Block of MARKET ST,-122.426498379985,37.769249045094
37.78582843274621,-122.401494315276,,Point,2003-03-07 22:00:00,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Friday,SOUTHERN,NONE,3RD ST / MINNA ST,-122.401494315276,37.78582843274621
37.7500922132283,-122.413777740935,,Point,2005-05-05 16:30:00,WARRANTS,WARRANT ARREST,Thursday,MISSION,"ARREST, BOOKED",2900 Block of FOLSOM ST,-122.413777740935,37.7500922132283
37.7377582824808,-122.43251326834101,,Point,2009-03-21 15:46:00,WEAPON LAWS,POSS OF LOADED FIREARM,Saturday,INGLESIDE,NONE,100 Block of ADDISON ST,-122.43251326834101,37.7377582824808
37.7570361132269,-122.418904204517,,Point,2007-02-11 01:54:00,OTHER OFFENSES,TRAFFIC VIOLATION ARREST,Sunday,MISSION,"ARREST, CITED",MISSION ST / 21ST ST,-122.418904204517,37.7570361132269
37.782072931180004,-122.41222416474301,,Point,2003-04-17 09:25:00,DRUG/NARCOTIC,POSSESSION OF OPIUM DERIVATIVE FOR SALES,Thursday,TENDERLOIN,"ARREST, BOOKED",GOLDEN GATE AV / JONES ST,-122.41222416474301,37.782072931180004
37.7241026656947,-122.468027045834,,Point,2013-09-17 12:11:00,OTHER OFFENSES,PAROLE VIOLATION,Tuesday,TARAVAL,"ARREST, BOOKED",0 Block of ENTRADA CT,-122.468027045834,37.7241026656947
37.772106966166895,-122.430436523474,,Point,2007-05-29 22:28:00,OTHER OFFENSES,"DRIVERS LICENSE, SUSPENDED OR REVOKED",Tuesday,NORTHERN,"ARREST, BOOKED",FILLMORE ST / HAIGHT ST,-122.430436523474,37.772106966166895
37.7737575247075,-122.432469285221,,Point,2007-08-07 14:00:00,VEHICLE THEFT,STOLEN AUTOMOBILE,Tuesday,NORTHERN,NONE,STEINER ST / OAK ST,-122.432469285221,37.7737575247075
37.7585641691709,-122.406725329529,,Point,2005-12-16 11:30:00,MISSING PERSON,MISSING ADULT,Friday,MISSION,NONE,800 Block of POTRERO AV,-122.406725329529,37.7585641691709
37.775633673443,-122.41244737312401,,Point,2010-06-17 09:30:00,TRESPASS,TRESPASSING,Thursday,SOUTHERN,NONE,1200 Block of HOWARD ST,-122.41244737312401,37.775633673443
37.769659742321295,-122.405942290896,,Point,2006-04-04 08:45:00,OTHER OFFENSES,"DRIVERS LICENSE, SUSPENDED OR REVOKED",Tuesday,MISSION,"ARREST, CITED",9TH ST / DIVISION ST,-122.405942290896,37.769659742321295
37.7899019822508,-122.407114491118,,Point,2006-08-09 23:45:00,LARCENY/THEFT,"LOST PROPERTY, GRAND THEFT",Wednesday,CENTRAL,NONE,400 Block of STOCKTON ST,-122.407114491118,37.7899019822508
37.7542423608244,-122.476422775529,,Point,2006-06-27 10:07:00,ROBBERY,ROBBERY ON THE STREET WITH A GUN,Tuesday,TARAVAL,NONE,19TH AV / NORIEGA ST,-122.476422775529,37.7542423608244
37.759134651045706,-122.436502740795,,Point,2008-01-07 18:00:00,LARCENY/THEFT,GRAND THEFT OF PROPERTY,Monday,MISSION,NONE,4200 Block of 19TH ST,-122.436502740795,37.759134651045706
37.712767884821,-122.431928011089,,Point,2012-12-15 15:30:00,LARCENY/THEFT,PETTY THEFT OF PROPERTY,Saturday,INGLESIDE,NONE,PRAGUE ST / GENEVA AV,-122.431928011089,37.712767884821
37.7744749193206,-122.398389903403,,Point,2010-06-02 22:39:00,OTHER OFFENSES,DEFRAUDING TAXI DRIVER,Wednesday,SOUTHERN,NONE,400 Block of TOWNSEND ST,-122.398389903403,37.7744749193206
37.7368659890264,-122.397668040467,,Point,2009-08-09 21:00:00,ROBBERY,"ROBBERY ON THE STREET, STRONGARM",Sunday,BAYVIEW,NONE,SILVER AV / QUESADA AV,-122.397668040467,37.7368659890264
37.786043222299206,-122.41050925879499,,Point,2011-02-26 20:03:00,ROBBERY,"ROBBERY ON THE STREET, STRONGARM",Saturday,TENDERLOIN,"ARREST, BOOKED",300 Block of OFARRELL ST,-122.41050925879499,37.786043222299206
37.781604574125204,-122.41219255572099,,Point,2011-03-07 11:52:00,ASSAULT,THREATS AGAINST LIFE,Monday,TENDERLOIN,"ARREST, BOOKED",0 Block of JONES ST,-122.41219255572099,37.781604574125204
37.78444966127911,-122.41607528505101,,Point,2007-09-20 17:05:00,LOITERING,LOITERING,Thursday,TENDERLOIN,"ARREST, CITED",HYDE ST / ELLIS ST,-122.41607528505101,37.78444966127911
37.7277941699576,-122.423336920105,,Point,2005-04-06 19:14:00,WARRANTS,WARRANT ARREST,Wednesday,INGLESIDE,"ARREST, BOOKED",MADISON ST / PIOCHE ST,-122.423336920105,37.7277941699576
37.725477412279396,-122.39424398933501,,Point,2005-11-02 10:15:00,OTHER OFFENSES,RESISTING ARREST,Wednesday,BAYVIEW,"ARREST, BOOKED",3RD ST / CARROLL AV,-122.39424398933501,37.725477412279396
37.7762936768455,-122.416542602628,,Point,2007-03-05 14:30:00,MISSING PERSON,FOUND PERSON,Monday,SOUTHERN,LOCATED,800 Block of STEVENSON ST,-122.416542602628,37.7762936768455
37.778124778322,-122.391845617192,,Point,2006-03-11 05:40:00,LARCENY/THEFT,"LOST PROPERTY, PETTY THEFT",Saturday,SOUTHERN,NONE,3RD ST / KING ST,-122.391845617192,37.778124778322
37.7269346350353,-122.477976682169,,Point,2004-04-01 10:16:00,LARCENY/THEFT,PETTY THEFT WITH PRIOR,Thursday,TARAVAL,"ARREST, BOOKED",200 Block of WINSTON DR,-122.477976682169,37.7269346350353
37.753838204850105,-122.41859672745899,,Point,2011-04-18 12:20:00,OTHER OFFENSES,"DRIVERS LICENSE, SUSPENDED OR REVOKED",Monday,MISSION,"ARREST, CITED",MISSION ST / 23RD ST,-122.41859672745899,37.753838204850105
37.7740841093313,-122.42240731280899,,Point,2014-01-21 21:00:00,OTHER OFFENSES,LOST/STOLEN LICENSE PLATE,Tuesday,NORTHERN,NONE,GOUGH ST / PAGE ST,-122.42240731280899,37.7740841093313
37.7832768267645,-122.477371441024,,Point,2006-03-06 07:30:00,ROBBERY,CARJACKING WITH BODILY FORCE,Monday,RICHMOND,"ARREST, BOOKED",200 Block of 18TH AV,-122.477371441024,37.7832768267645
37.775420706711,-122.40340479147899,,Point,2013-01-22 09:55:00,ROBBERY,ROBBERY ON THE STREET WITH A GUN,Tuesday,SOUTHERN,NONE,800 Block of BRYANT ST,-122.40340479147899,37.775420706711
37.718732479957,-122.38913638360701,,Point,2005-09-23 17:30:00,NON-CRIMINAL,LOST PROPERTY,Friday,BAYVIEW,NONE,1000 Block of GILMAN AV,-122.38913638360701,37.718732479957
37.7852071918419,-122.40669059226101,,Point,2014-06-10 10:55:00,LARCENY/THEFT,PETTY THEFT SHOPLIFTING,Tuesday,SOUTHERN,NONE,800 Block of MARKET ST,-122.40669059226101,37.7852071918419
37.748155469233204,-122.45868018978202,,Point,2009-05-13 19:45:00,DRUG/NARCOTIC,POSSESSION OF MARIJUANA,Wednesday,PARK,NONE,300 Block of LAGUNAHONDA BL,-122.45868018978202,37.748155469233204
37.7798294192767,-122.402842748428,,Point,2014-05-17 16:00:00,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Saturday,SOUTHERN,NONE,SHIPLEY ST / 5TH ST,-122.402842748428,37.7798294192767
37.7856843389472,-122.421395819115,,Point,2011-01-30 02:49:00,ROBBERY,"ROBBERY ON THE STREET, STRONGARM",Sunday,NORTHERN,NONE,GEARY BL / VANNESS AV,-122.421395819115,37.7856843389472
37.75563329793221,-122.415473931513,,Point,2014-09-04 23:37:00,DRUG/NARCOTIC,POSSESSION OF METH-AMPHETAMINE,Thursday,MISSION,"ARREST, BOOKED",SHOTWELL ST / 22ND ST,-122.415473931513,37.75563329793221
37.7206927140078,-122.388056492467,,Point,2005-10-21 01:11:00,VEHICLE THEFT,RECOVERED VEHICLE - STOLEN OUTSIDE SF,Friday,BAYVIEW,"ARREST, BOOKED",CAMERON WY / DOUBLEROCK ST,-122.388056492467,37.7206927140078
37.765377517215,-122.386775025935,,Point,2012-04-20 17:55:00,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Friday,BAYVIEW,NONE,800 Block of CHINABASIN ST,-122.386775025935,37.765377517215
37.7675856525236,-122.417791285277,,Point,2003-09-15 01:28:00,VANDALISM,"MALICIOUS MISCHIEF, VANDALISM OF VEHICLES",Monday,MISSION,NONE,300 Block of SOUTH VAN NESS AV,-122.417791285277,37.7675856525236
37.7727234013654,-122.410416664036,,Point,2012-07-29 11:15:00,NON-CRIMINAL,LOST PROPERTY,Sunday,SOUTHERN,NONE,300 Block of 9TH ST,-122.410416664036,37.7727234013654
37.7650815376682,-122.420080983505,,Point,2003-08-24 09:10:00,DRUG/NARCOTIC,SALE OF COCAINE,Sunday,MISSION,"ARREST, BOOKED",3000 Block of 16TH ST,-122.420080983505,37.7650815376682
37.7907638589069,-122.39009424828801,,Point,2003-12-11 19:10:00,LARCENY/THEFT,PETTY THEFT FROM LOCKED AUTO,Thursday,SOUTHERN,NONE,THE EMBARCADERO SOUTH ST / FOLSOM ST,-122.39009424828801,37.7907638589069
37.774214918617396,-122.401830898172,,Point,2010-05-19 18:20:00,VEHICLE THEFT,STOLEN AUTOMOBILE,Wednesday,SOUTHERN,NONE,700 Block of BRANNAN ST,-122.401830898172,37.774214918617396
37.75301865374461,-122.418587172219,,Point,2013-07-22 16:30:00,LARCENY/THEFT,PETTY THEFT OF PROPERTY,Monday,MISSION,NONE,2700 Block of MISSION ST,-122.418587172219,37.75301865374461
37.7787958771466,-122.42253647830601,,Point,2014-12-10 22:30:00,OTHER OFFENSES,RESISTING ARREST,Wednesday,NORTHERN,NONE,300 Block of FULTON ST,-122.42253647830601,37.7787958771466
37.752628344303005,-122.42508623168101,,Point,2004-12-20 23:00:00,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Monday,MISSION,NONE,1000 Block of DOLORES ST,-122.42508623168101,37.752628344303005
37.7586602446459,-122.39996334684601,,Point,2007-03-22 08:30:00,BURGLARY,"BURGLARY OF APARTMENT HOUSE, UNLAWFUL ENTRY",Thursday,BAYVIEW,NONE,700 Block of CAROLINA ST,-122.39996334684601,37.7586602446459
37.7922395194462,-122.432898611901,,Point,2008-02-10 10:29:00,OTHER OFFENSES,TAMPERING WITH A VEHICLE,Sunday,NORTHERN,"ARREST, BOOKED",2300 Block of WEBSTER ST,-122.432898611901,37.7922395194462
37.7601791935819,-122.421047623733,,Point,2011-02-12 19:45:00,SECONDARY CODES,PREJUDICE-BASED INCIDENT,Saturday,MISSION,NONE,3400 Block of 19TH ST,-122.421047623733,37.7601791935819
37.775420706711,-122.40340479147899,,Point,2010-11-02 19:08:00,LARCENY/THEFT,PETTY THEFT OF PROPERTY,Tuesday,SOUTHERN,NONE,800 Block of BRYANT ST,-122.40340479147899,37.775420706711
37.76659101700879,-122.451297216673,,Point,2007-10-03 19:00:00,LARCENY/THEFT,ATTEMPTED THEFT FROM LOCKED VEHICLE,Wednesday,PARK,NONE,FREDERICK ST / SHRADER ST,-122.451297216673,37.76659101700879
37.7745760999974,-122.462674029134,,Point,2011-12-03 16:00:00,OTHER OFFENSES,HARASSING PHONE CALLS,Saturday,RICHMOND,NONE,700 Block of 5TH AV,-122.462674029134,37.7745760999974
37.78531024032221,-122.443209875652,,Point,2014-06-12 20:10:00,ROBBERY,"ROBBERY ON THE STREET, STRONGARM",Thursday,RICHMOND,NONE,1500 Block of BAKER ST,-122.443209875652,37.78531024032221
37.7634292328496,-122.419515708406,,Point,2007-03-21 23:30:00,OTHER OFFENSES,"DRIVERS LICENSE, SUSPENDED OR REVOKED",Wednesday,MISSION,"ARREST, CITED",MISSION ST / 17TH ST,-122.419515708406,37.7634292328496
37.775420706711,-122.40340479147899,,Point,2005-04-05 14:15:00,NON-CRIMINAL,LOST PROPERTY,Tuesday,SOUTHERN,NONE,800 Block of BRYANT ST,-122.40340479147899,37.775420706711
37.781604574125204,-122.41219255572099,,Point,2003-06-25 11:00:00,DRUG/NARCOTIC,SALE OF MARIJUANA,Wednesday,TENDERLOIN,"ARREST, BOOKED",0 Block of JONES ST,-122.41219255572099,37.781604574125204
37.7886491245294,-122.406021838484,,Point,2006-11-18 16:21:00,WEAPON LAWS,POSS OF PROHIBITED WEAPON,Saturday,CENTRAL,"ARREST, BOOKED",200 Block of POST ST,-122.406021838484,37.7886491245294
37.784089036686794,-122.411800134753,,Point,2007-07-12 10:59:00,OTHER OFFENSES,MISCELLANEOUS INVESTIGATION,Thursday,TENDERLOIN,UNFOUNDED,200 Block of EDDY ST,-122.411800134753,37.784089036686794
37.775465227763796,-122.433661492778,,Point,2013-10-03 08:50:00,MISSING PERSON,MISSING ADULT,Thursday,PARK,LOCATED,1000 Block of HAYES ST,-122.433661492778,37.775465227763796
37.7642205603745,-122.41965834371,,Point,2010-09-25 12:15:00,WEAPON LAWS,POSS OF PROHIBITED WEAPON,Saturday,MISSION,"ARREST, BOOKED",2000 Block of MISSION ST,-122.41965834371,37.7642205603745
37.7857382950322,-122.41382007017599,,Point,2006-04-06 22:30:00,VANDALISM,"MALICIOUS MISCHIEF, VANDALISM OF VEHICLES",Thursday,TENDERLOIN,NONE,500 Block of OFARRELL ST,-122.41382007017599,37.7857382950322
37.7886491245294,-122.406021838484,,Point,2005-10-05 17:50:00,LARCENY/THEFT,PETTY THEFT SHOPLIFTING,Wednesday,CENTRAL,"ARREST, CITED",200 Block of POST ST,-122.406021838484,37.7886491245294
37.785103454566105,-122.407707096397,,Point,2004-08-02 00:01:00,LARCENY/THEFT,PETTY THEFT SHOPLIFTING,Monday,TENDERLOIN,JUVENILE CITED,0 Block of POWELL ST,-122.407707096397,37.785103454566105
